date_and_hour_StL,Datetime,Air Pressure_StL,Air Temperature_StL,Precipitation_StL,Relative Humidity_StL,Wind From Direction_StL,Wind Speed_StL,Wind speed of gust_StL,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2023-06-24T15,2023-06-24 15:00:00,983.525,31.176,40.24025,1.404,1.22775,9.29625,,23.6,15.7,23.3,1014.4,0.0,0.0,49.0,984.3,69.0
2023-06-24T16,2023-06-24 16:00:00,983.225,33.289500000000004,34.74925,58.9645,1.754,8.59525,,25.1,15.1,24.9,1014.1,0.0,0.0,42.0,984.1,71.0
2023-06-24T17,2023-06-24 17:00:00,983.0,34.98325,30.045,49.83925,2.105,7.19175,,26.4,19.2,26.0,1013.9,0.0,0.0,37.0,983.9,64.0
2023-06-24T18,2023-06-24 18:00:00,982.55,35.53875,27.423000000000002,14.7415,1.9295,9.121,,25.8,20.0,26.3,1013.5,0.0,0.0,39.0,983.5,51.0
2023-06-24T19,2023-06-24 19:00:00,982.175,35.532250000000005,25.716250000000002,11.231,2.105,9.472000000000001,,25.9,19.2,25.9,1013.0,0.0,0.0,37.0,983.0,48.0
2023-06-24T20,2023-06-24 20:00:00,981.45,36.4555,23.653,6.318,2.456,11.05075,,26.4,20.4,26.0,1012.2,0.0,0.0,31.0,982.2,36.0
2023-06-24T21,2023-06-24 21:00:00,980.875,36.39875,22.40925,4.212,2.982,14.3835,,25.5,21.5,25.9,1011.9,0.0,0.0,31.0,981.9,31.0
2023-06-24T22,2023-06-24 22:00:00,980.45,33.636,23.149749999999997,4.91375,3.6835,12.6295,,25.5,20.2,25.7,1011.4,0.0,0.0,34.0,981.4,26.0
2023-06-24T23,2023-06-24 23:00:00,980.1,33.00725,24.37375,3.7439999999999998,4.20975,13.50625,,24.8,21.1,24.9,1011.1,0.0,0.0,38.0,981.1,16.0
2023-06-25T00,2023-06-25 00:00:00,979.775,31.764499999999998,26.5615,1.404,4.560499999999999,14.208,,23.9,21.1,24.4,1010.8,0.0,0.0,41.0,980.9,11.0
2023-06-25T01,2023-06-25 01:00:00,979.725,30.953,28.742250000000002,1.8719999999999999,4.0344999999999995,13.68175,,22.4,16.9,23.0,1010.7,0.0,0.0,47.0,980.8,9.0
2023-06-25T02,2023-06-25 02:00:00,979.85,28.939,31.3295,2.808,2.28025,8.59525,,21.8,13.0,22.2,1010.8,0.0,0.0,44.0,980.9,16.0
2023-06-25T03,2023-06-25 03:00:00,980.275,27.477,34.073750000000004,52.6475,0.70175,4.03425,,20.1,9.1,21.1,1011.4,0.0,0.0,52.0,981.5,40.0
2023-06-25T04,2023-06-25 04:00:00,980.625,25.2895,38.72625,,0.0,1.0525,,18.4,4.7,19.1,1011.4,0.0,0.0,61.0,981.5,74.0
2023-06-25T05,2023-06-25 05:00:00,980.9250000000001,23.7825,44.5505,,2.28025,8.06875,,16.8,2.8,17.5,1011.5,0.0,0.0,69.0,981.6,43.0
2023-06-25T06,2023-06-25 06:00:00,980.825,23.40325,48.44675,47.733666666666664,1.7542499999999999,6.1392500000000005,,15.8,3.5,16.0,1011.4,0.0,0.0,75.0,981.5,56.0
2023-06-25T07,2023-06-25 07:00:00,980.625,21.07825,50.36275,45.627250000000004,0.35075,2.105,,14.8,2.8,14.9,1011.0,0.0,0.0,79.0,981.1,52.0
2023-06-25T08,2023-06-25 08:00:00,980.375,19.018,53.46625,67.85633333333334,0.351,1.9295,,13.6,6.1,14.1,1010.9,0.0,0.0,83.0,981.0,46.0
2023-06-25T09,2023-06-25 09:00:00,980.4000000000001,18.15875,55.1535,76.5135,0.0,0.1755,,13.3,8.2,13.7,1011.0,0.0,0.0,82.0,981.0,48.0
2023-06-25T10,2023-06-25 10:00:00,980.45,17.7925,56.2205,45.2765,0.877,2.456,,13.6,4.0,12.7,1011.3,0.0,0.0,89.0,981.3,37.0
2023-06-25T11,2023-06-25 11:00:00,980.825,17.97625,57.31875,20.590999999999998,2.105,5.4375,,12.4,9.6,13.0,1011.7,0.0,0.0,87.0,981.7,1.0
2023-06-25T12,2023-06-25 12:00:00,981.2,18.514499999999998,56.759,23.399,1.9297499999999999,5.96375,,13.9,10.1,13.0,1011.9,0.0,0.0,84.0,981.9,20.0
2023-06-25T13,2023-06-25 13:00:00,981.35,22.1535,54.471999999999994,27.7275,1.403,4.91125,,18.0,7.4,15.9,1012.1,0.0,0.0,74.0,982.1,34.0
2023-06-25T14,2023-06-25 14:00:00,981.4250000000001,26.62725,48.1155,36.034,0.87725,4.5605,,20.4,5.3,19.2,1012.1,0.0,0.0,64.0,982.1,77.0
2023-06-25T15,2023-06-25 15:00:00,981.35,30.06125,41.78,69.14325,1.228,5.4375,,22.7,4.0,21.5,1012.3,0.0,0.0,56.0,982.3,104.0
2023-06-25T16,2023-06-25 16:00:00,981.325,31.00925,37.46625,,4.20975,7.718,,21.1,6.9,21.4,1012.3,0.0,0.0,66.0,982.2,250.0
2023-06-25T17,2023-06-25 17:00:00,981.25,29.08175,41.6425,,8.594999999999999,11.0505,,21.7,11.9,21.4,1012.3,0.0,0.0,65.0,982.3,260.0
2023-06-25T18,2023-06-25 18:00:00,981.25,28.86225,42.46675,,12.454,15.2605,,21.8,14.5,21.5,1012.3,0.0,0.0,69.0,982.3,286.0
2023-06-25T19,2023-06-25 19:00:00,981.325,28.930500000000002,44.24425,,13.331,16.66375,,22.6,15.9,21.9,1012.4,0.0,0.0,71.0,982.4,295.0
2023-06-25T20,2023-06-25 20:00:00,981.3,29.43475,43.555,,14.3835,17.716,,23.0,15.8,22.7,1012.3,0.0,0.0,61.0,982.3,293.0
2023-06-25T21,2023-06-25 21:00:00,981.25,30.3155,41.498000000000005,,13.681999999999999,16.664,,23.8,14.8,23.6,1012.3,0.0,0.0,63.0,982.2,288.0
2023-06-25T22,2023-06-25 22:00:00,981.15,30.62525,42.429249999999996,,12.80475,16.1375,,24.0,13.6,23.9,1012.2,0.0,0.0,64.0,982.1,287.0
2023-06-25T23,2023-06-25 23:00:00,980.9,31.191,41.36575,,11.92775,14.55875,,24.4,14.1,24.2,1011.8,0.0,0.0,64.0,981.7,290.0
2023-06-26T00,2023-06-26 00:00:00,980.875,31.30875,41.69725,,11.75225,14.90975,,24.4,13.1,24.4,1012.0,0.0,0.0,66.0,982.0,293.0
2023-06-26T01,2023-06-26 01:00:00,981.025,31.345,41.03775,,8.595,12.80475,,24.1,3.4,24.3,1011.9,0.0,0.0,66.0,982.0,295.0
2023-06-26T02,2023-06-26 02:00:00,981.25,31.239,39.72625,,3.1575,5.08675,,23.2,2.4,23.9,1012.5,0.0,0.0,71.0,982.6,296.0
2023-06-26T03,2023-06-26 03:00:00,981.825,29.31425,44.730999999999995,,4.38525,8.41975,,20.5,8.4,21.6,1012.7,0.0,0.0,61.0,982.8,21.0
2023-06-26T04,2023-06-26 04:00:00,981.9000000000001,26.3855,44.763999999999996,19.187,0.0,2.105,,20.6,1.1,20.1,1012.4,0.0,0.0,67.0,982.5,354.0
2023-06-26T05,2023-06-26 05:00:00,981.65,27.642,43.4965,68.792,2.6310000000000002,6.1392500000000005,,18.3,2.8,20.4,1012.6,0.0,0.0,70.0,982.6,287.0
2023-06-26T06,2023-06-26 06:00:00,982.2,24.4395,47.3155,30.886499999999998,0.70175,3.50825,,17.8,9.6,18.8,1013.4,0.0,0.0,73.0,983.4,23.0
2023-06-26T07,2023-06-26 07:00:00,982.65,23.239,48.783500000000004,56.85849999999999,0.0,1.5787499999999999,,16.8,4.2,17.2,1013.7,0.0,0.0,80.0,983.7,19.0
2023-06-26T08,2023-06-26 08:00:00,982.95,22.80275,51.391,2.808,2.456,6.1395,,16.7,8.3,16.6,1013.9,0.0,0.0,87.0,983.9,359.0
2023-06-26T09,2023-06-26 09:00:00,983.175,22.97775,52.5245,5.616,2.2805,7.191750000000001,,15.8,8.8,16.6,1014.2,0.0,0.0,91.0,984.2,2.0
2023-06-26T10,2023-06-26 10:00:00,983.4,21.6285,57.27825,1.404,3.50825,9.82275,,15.5,10.0,15.7,1014.2,0.0,0.0,94.0,984.2,8.0
2023-06-26T11,2023-06-26 11:00:00,983.55,21.25425,59.1875,0.0,2.45575,8.0685,,15.6,9.9,15.6,1014.5,0.0,0.0,95.0,984.5,8.0
2023-06-26T12,2023-06-26 12:00:00,983.8,21.7395,59.689,3.7439999999999998,1.579,7.01625,,15.4,10.5,15.6,1014.9,0.0,0.0,95.0,984.8,20.0
2023-06-26T13,2023-06-26 13:00:00,984.25,22.6545,59.3115,7.02,1.4035,6.31475,,17.0,10.2,16.2,1015.1,0.0,0.0,86.0,985.1,28.0
2023-06-26T14,2023-06-26 14:00:00,984.125,26.43025,53.5715,5.616,1.5785,6.31475,,19.4,8.6,18.1,1015.2,0.0,0.0,76.0,985.2,35.0
2023-06-26T15,2023-06-26 15:00:00,984.35,27.8545,48.059250000000006,11.231,2.80675,9.472,,20.0,9.5,19.3,1015.3,0.0,0.0,71.0,985.3,30.0
2023-06-26T16,2023-06-26 16:00:00,984.325,28.90475,44.32825,,3.33275,12.27875,,20.9,8.2,20.4,1015.4,0.0,0.0,64.0,985.3,32.0
2023-06-26T17,2023-06-26 17:00:00,984.15,29.649250000000002,41.88375,12.635,2.6310000000000002,9.2965,,21.2,8.4,21.4,1015.0,0.0,0.0,64.0,984.9,30.0
2023-06-26T18,2023-06-26 18:00:00,983.9000000000001,30.29675,39.72175,0.0,2.80675,9.12125,,22.8,4.6,22.2,1015.0,0.0,0.0,56.0,984.9,28.0
2023-06-26T19,2023-06-26 19:00:00,983.9,30.25,39.50425,14.039,6.841,11.22625,,22.2,6.1,22.7,1015.1,0.0,0.0,65.0,985.0,344.0
2023-06-26T20,2023-06-26 20:00:00,984.0,28.356,44.993249999999996,,12.6295,15.962,,21.9,18.1,21.9,1015.0,0.0,0.0,71.0,984.9,302.0
2023-06-26T21,2023-06-26 21:00:00,983.675,28.656,45.49075,,13.1555,16.664,,22.5,17.0,22.1,1014.4,0.0,0.0,72.0,984.3,304.0
2023-06-26T22,2023-06-26 22:00:00,983.0,29.851750000000003,43.957499999999996,,8.94575,11.577,,23.4,11.6,22.9,1013.7,0.0,0.0,68.0,983.6,281.0
2023-06-26T23,2023-06-26 23:00:00,982.425,30.82125,41.7635,,8.068750000000001,10.5245,,24.4,13.3,23.9,1013.3,0.0,0.0,54.0,983.2,321.0
2023-06-27T00,2023-06-27 00:00:00,982.325,29.9595,45.20325,,7.19175,11.40125,,23.0,11.2,23.7,1013.7,0.0,0.0,59.0,983.6,41.0
2023-06-27T01,2023-06-27 01:00:00,982.725,29.435,41.828,4.91375,0.877,4.385,,21.7,5.0,22.3,1013.6,0.0,0.0,66.0,983.5,28.0
2023-06-27T02,2023-06-27 02:00:00,982.6,27.741,44.95225,51.945,0.0,0.1755,,20.7,0.3,21.2,1013.2,0.0,0.0,71.0,983.2,72.0
2023-06-27T03,2023-06-27 03:00:00,982.25,26.634,47.358000000000004,52.647000000000006,0.0,1.22775,,19.4,0.7,20.3,1013.1,0.0,0.0,78.0,983.1,76.0
2023-06-27T04,2023-06-27 04:00:00,982.425,25.55075,50.35325,63.17633333333333,0.52625,2.982,,19.1,3.7,19.6,1013.4,0.0,0.0,81.0,983.4,125.0
2023-06-27T05,2023-06-27 05:00:00,983.075,25.9235,51.2825,37.906,8.06875,15.085,,20.2,17.0,20.0,1014.0,0.0,0.0,80.0,984.0,220.0
2023-06-27T06,2023-06-27 06:00:00,983.325,26.37825,49.452749999999995,,15.61125,20.69825,,19.2,20.7,19.9,1013.4,0.5,0.6,76.0,983.5,247.0
2023-06-27T07,2023-06-27 07:00:00,982.5,24.45325,52.62625,87.74549999999999,5.788500000000001,14.55875,,16.9,15.2,18.5,1012.6,0.0,0.0,92.0,982.6,143.0
2023-06-27T08,2023-06-27 08:00:00,981.675,22.206,56.88225,40.3625,0.877,3.859,,15.8,9.0,16.3,1012.2,0.0,0.0,94.0,982.1,82.0
2023-06-27T09,2023-06-27 09:00:00,981.375,20.69625,58.32,32.29025,0.0,2.10525,,15.5,8.2,15.4,1011.9,0.0,0.0,95.0,981.9,79.0
2023-06-27T10,2023-06-27 10:00:00,981.1,20.53125,59.207499999999996,65.6335,0.351,2.98225,,15.8,8.1,15.8,1011.7,0.0,0.0,93.0,981.7,123.0
2023-06-27T11,2023-06-27 11:00:00,981.025,20.556,59.664,69.14325,1.22775,5.43775,,15.6,9.4,15.5,1011.4,0.0,0.0,91.0,981.5,127.0
2023-06-27T12,2023-06-27 12:00:00,980.725,21.5425,59.56325,63.5275,0.87725,5.08675,,16.7,11.7,16.1,1011.3,0.0,0.0,87.0,981.3,134.0
2023-06-27T13,2023-06-27 13:00:00,980.75,22.961,58.111999999999995,92.65899999999999,1.22775,5.964,,17.2,9.6,17.0,1011.5,0.0,0.0,85.0,981.5,135.0
2023-06-27T14,2023-06-27 14:00:00,980.875,24.6125,56.244749999999996,92.659,3.508,11.051000000000002,,19.2,17.6,18.1,1011.4,0.0,0.0,87.0,981.4,155.0
2023-06-27T15,2023-06-27 15:00:00,980.6,27.63525,50.807500000000005,,8.419500000000001,16.66375,,20.3,23.0,19.9,1011.2,0.0,0.0,76.0,981.2,178.0
2023-06-27T16,2023-06-27 16:00:00,980.175,27.227,49.712,,9.823,18.76875,,20.8,18.9,20.3,1010.6,0.0,0.0,76.0,980.7,178.0
2023-06-27T17,2023-06-27 17:00:00,979.825,26.9905,50.429,,8.4195,17.891750000000002,,20.2,17.9,20.4,1010.3,0.0,0.0,78.0,980.4,169.0
2023-06-27T18,2023-06-27 18:00:00,979.4,24.69475,53.56675,,8.244250000000001,19.29475,,19.6,23.6,19.8,1009.5,0.0,0.4,77.0,979.5,172.0
2023-06-27T19,2023-06-27 19:00:00,978.4,25.603,55.1445,82.831,2.4555,9.472,,21.9,10.0,20.3,1009.2,0.0,0.0,67.0,979.3,135.0
2023-06-27T20,2023-06-27 20:00:00,977.975,32.42825,40.792500000000004,,5.08675,14.559000000000001,,23.8,9.6,23.0,1008.9,0.0,0.0,69.0,979.0,178.0
2023-06-27T21,2023-06-27 21:00:00,977.875,31.038,41.87925,,14.559,23.329250000000002,,23.1,14.6,23.6,1009.2,0.0,0.0,67.0,979.2,198.0
2023-06-27T22,2023-06-27 22:00:00,978.025,29.526,46.893,,13.331,21.57525,,22.0,17.2,22.6,1008.3,0.4,0.4,72.0,978.3,192.0
2023-06-27T23,2023-06-27 23:00:00,977.05,30.6045,47.39425,,5.6129999999999995,14.38325,,24.1,17.7,22.6,1007.4,0.1,0.2,71.0,977.5,153.0
2023-06-28T00,2023-06-28 00:00:00,976.5999999999999,33.017250000000004,42.08925,,5.08675,15.436,,24.5,18.0,24.2,1007.3,0.0,0.0,69.0,977.4,155.0
2023-06-28T01,2023-06-28 01:00:00,976.5,32.76675,42.5745,88.447,1.4032499999999999,6.49,,24.2,11.9,24.0,1006.9,0.0,0.0,66.0,977.1,142.0
2023-06-28T02,2023-06-28 02:00:00,976.075,34.187,39.705,91.957,1.4035,6.66525,,22.0,11.5,23.6,1006.6,0.0,0.0,77.0,976.8,141.0
2023-06-28T03,2023-06-28 03:00:00,975.85,25.89825,53.267,86.575,0.877,4.0345,,19.9,9.8,20.7,1006.8,0.0,0.0,86.0,977.0,124.0
2023-06-28T04,2023-06-28 04:00:00,976.55,23.84825,59.829499999999996,61.0705,1.0525,3.333,,19.5,8.5,19.5,1007.2,0.0,0.0,90.0,977.3,124.0
2023-06-28T05,2023-06-28 05:00:00,976.725,23.68225,60.34325,,4.91125,10.349,,21.8,12.3,20.1,1007.2,0.0,0.0,77.0,977.4,147.0
2023-06-28T06,2023-06-28 06:00:00,976.65,24.19425,56.942750000000004,,7.19175,13.68175,,21.9,20.9,21.8,1006.8,0.0,0.0,77.0,977.0,194.0
2023-06-28T07,2023-06-28 07:00:00,976.15,24.31225,55.348749999999995,,7.718,16.48825,,21.6,16.7,21.8,1006.8,0.0,0.0,79.0,977.0,222.0
2023-06-28T08,2023-06-28 08:00:00,976.15,25.14925,56.7075,,12.629249999999999,19.119500000000002,,21.0,17.0,21.2,1006.3,0.0,0.0,78.0,976.7,191.0
2023-06-28T09,2023-06-28 09:00:00,975.875,25.205,59.331500000000005,,13.33075,19.119500000000002,,21.2,20.9,21.1,1006.2,0.0,0.0,83.0,976.5,212.0
2023-06-28T10,2023-06-28 10:00:00,975.5999999999999,24.76925,61.604,,15.6115,21.75075,,21.0,21.9,21.1,1006.1,0.0,0.0,85.0,976.4,219.0
2023-06-28T11,2023-06-28 11:00:00,975.8,21.95775,62.657000000000004,,4.9115,12.629249999999999,,19.4,16.3,20.2,1006.3,0.0,0.0,90.0,976.5,191.0
2023-06-28T12,2023-06-28 12:00:00,976.075,21.307,65.03575000000001,,5.613,11.40125,,19.3,19.9,19.4,1006.6,0.0,0.0,88.0,976.9,180.0
2023-06-28T13,2023-06-28 13:00:00,976.325,23.354,63.01975,,3.859,9.12125,,20.0,17.8,19.7,1006.8,0.0,0.0,84.0,977.1,176.0
2023-06-28T14,2023-06-28 14:00:00,976.225,25.7455,59.286,,8.7705,13.681999999999999,,20.2,14.1,20.1,1006.7,0.0,0.0,83.0,976.9,198.0
2023-06-28T15,2023-06-28 15:00:00,976.05,26.98175,56.74725,,8.7705,12.103,,21.6,9.9,20.9,1006.6,0.0,0.0,80.0,976.8,202.0
2023-06-28T16,2023-06-28 16:00:00,975.975,28.477,53.828,,7.36725,10.348749999999999,,21.9,8.2,21.7,1006.8,0.0,0.0,80.0,977.0,200.0
2023-06-28T17,2023-06-28 17:00:00,975.875,28.266,54.10575,,6.6655,9.2965,,21.8,5.7,21.7,1006.7,0.0,0.0,81.0,977.0,241.0
2023-06-28T18,2023-06-28 18:00:00,975.775,28.494,55.11275,,7.36725,10.1735,,22.7,7.6,22.4,1006.4,0.0,0.0,78.0,976.7,239.0
2023-06-28T19,2023-06-28 19:00:00,975.45,29.393250000000002,54.2655,,7.5425,9.6475,,23.4,10.0,23.3,1005.8,0.0,0.0,79.0,976.1,266.0
2023-06-28T20,2023-06-28 20:00:00,974.675,29.48225,55.274,,11.0505,13.8575,,23.1,14.2,23.5,1005.4,0.0,0.0,84.0,975.7,270.0
2023-06-28T21,2023-06-28 21:00:00,974.45,28.341,59.152,,12.103,16.66375,,23.2,13.2,23.0,1005.7,0.0,0.0,86.0,976.0,314.0
2023-06-28T22,2023-06-28 22:00:00,975.125,28.51275,59.232749999999996,,8.77025,15.6115,,23.6,13.3,23.2,1005.9,0.0,0.0,77.0,976.2,300.0
2023-06-28T23,2023-06-28 23:00:00,975.225,29.80825,51.3665,,5.087,9.2965,,23.8,7.9,23.9,1005.7,0.0,0.0,69.0,976.0,281.0
2023-06-29T00,2023-06-29 00:00:00,975.075,30.407249999999998,47.911249999999995,,6.3145,9.2965,,23.4,9.8,23.5,1006.0,0.0,0.0,71.0,976.2,246.0
2023-06-29T01,2023-06-29 01:00:00,975.45,28.93025,51.76925,,4.20975,7.5425,,23.3,8.0,23.5,1006.5,0.0,0.0,65.0,976.8,322.0
2023-06-29T02,2023-06-29 02:00:00,975.475,29.954,49.348,,3.1572500000000003,8.06875,,22.6,4.5,23.0,1006.2,0.0,0.0,75.0,976.5,358.0
2023-06-29T03,2023-06-29 03:00:00,975.575,27.71175,51.88075,65.2825,1.579,4.0345,,21.1,3.9,21.7,1006.8,0.0,0.0,84.0,977.0,356.0
2023-06-29T04,2023-06-29 04:00:00,976.35,25.597,57.447500000000005,46.329499999999996,2.28025,6.31475,,21.6,14.0,21.9,1007.1,0.0,0.0,84.0,977.4,330.0
2023-06-29T05,2023-06-29 05:00:00,976.65,23.34575,61.301500000000004,38.607749999999996,0.351,2.8064999999999998,,17.9,9.1,19.1,1007.2,0.0,0.0,94.0,977.3,3.0
2023-06-29T06,2023-06-29 06:00:00,976.625,23.823,63.9455,,2.105,4.91125,,17.6,5.2,17.8,1007.1,0.0,0.0,96.0,977.3,9.0
2023-06-29T07,2023-06-29 07:00:00,976.45,24.634,65.28,,7.5425,11.226,,21.3,13.5,20.1,1007.0,0.0,0.0,88.0,977.3,322.0
2023-06-29T08,2023-06-29 08:00:00,976.55,26.4415,62.209,,17.716250000000002,22.62775,,20.8,19.9,21.3,1007.1,0.0,0.0,90.0,977.4,321.0
2023-06-29T09,2023-06-29 09:00:00,976.95,24.7405,62.757,,10.5245,21.575249999999997,,17.9,15.5,18.4,1008.3,0.0,0.0,90.0,978.5,3.0
2023-06-29T10,2023-06-29 10:00:00,977.75,22.829,62.525499999999994,,9.823,22.27675,,16.2,22.9,17.7,1008.5,0.4,0.6,93.0,978.6,350.0
2023-06-29T11,2023-06-29 11:00:00,977.95,21.294,62.60075,16.847,3.1575,10.17375,,15.6,10.3,16.0,1008.6,0.4,0.2,93.0,978.7,25.0
2023-06-29T12,2023-06-29 12:00:00,978.275,20.89125,64.10625,8.423666666666668,0.702,4.0344999999999995,,17.4,4.9,16.3,1009.1,0.0,0.0,90.0,979.2,354.0
2023-06-29T13,2023-06-29 13:00:00,978.65,22.46775,63.5065,,3.5082500000000003,9.6475,,18.0,14.0,18.2,1009.4,0.0,0.0,90.0,979.5,350.0
2023-06-29T14,2023-06-29 14:00:00,978.9,23.9905,62.385999999999996,,7.54275,16.66375,,19.4,14.3,18.7,1009.8,0.0,0.0,85.0,979.9,358.0
2023-06-29T15,2023-06-29 15:00:00,979.2,25.3885,59.93,,9.822750000000001,16.66375,,20.2,14.9,20.0,1010.1,0.0,0.0,81.0,980.2,337.0
2023-06-29T16,2023-06-29 16:00:00,979.525,25.908250000000002,58.504,,15.436,22.10125,,20.6,21.7,20.4,1010.3,0.0,0.0,85.0,980.4,317.0
2023-06-29T17,2023-06-29 17:00:00,979.65,25.9265,58.98025,,23.8555,29.11775,,21.0,28.8,20.7,1010.4,0.0,0.0,81.0,980.4,308.0
2023-06-29T18,2023-06-29 18:00:00,979.675,26.4695,56.23575,,23.68025,28.416,,21.4,28.1,21.3,1010.3,0.0,0.0,78.0,980.3,303.0
2023-06-29T19,2023-06-29 19:00:00,979.575,26.99925,54.103,,23.154,28.0655,,22.1,27.9,21.8,1010.0,0.0,0.0,74.0,980.1,304.0
2023-06-29T20,2023-06-29 20:00:00,979.3,27.758,52.2795,,23.50475,28.5915,,22.8,28.3,22.5,1010.0,0.0,0.0,78.0,980.2,303.0
2023-06-29T21,2023-06-29 21:00:00,979.3,28.379,52.18275,,24.55725,30.3455,,22.8,32.3,22.8,1010.4,0.0,0.0,76.0,980.5,310.0
2023-06-29T22,2023-06-29 22:00:00,979.725,28.4515,50.4885,,14.90975,27.89,,23.4,17.4,22.7,1010.7,0.0,0.0,66.0,980.8,1.0
2023-06-29T23,2023-06-29 23:00:00,979.75,29.43075,49.32975,,20.8735,28.942,,23.8,27.9,23.7,1010.6,0.0,0.0,66.0,980.7,323.0
2023-06-30T00,2023-06-30 00:00:00,979.85,30.19725,45.73625,,15.787,26.13575,,24.0,19.2,23.9,1010.8,0.0,0.0,63.0,980.9,356.0
2023-06-30T01,2023-06-30 01:00:00,980.05,31.24575,41.835499999999996,,7.89325,16.66375,,23.8,13.6,24.0,1011.2,0.0,0.0,62.0,981.3,344.0
2023-06-30T02,2023-06-30 02:00:00,980.325,29.9225,43.4275,,7.5425,14.55875,,22.5,7.7,23.2,1011.4,0.0,0.0,68.0,981.5,348.0
2023-06-30T03,2023-06-30 03:00:00,980.45,27.337,48.702,,5.613250000000001,10.17375,,20.5,11.3,21.8,1011.6,0.0,0.0,74.0,981.7,346.0
2023-06-30T04,2023-06-30 04:00:00,981.025,24.7805,54.08725,,3.15725,8.24425,,19.2,10.0,19.6,1012.1,0.0,0.0,81.0,982.1,355.0
2023-06-30T05,2023-06-30 05:00:00,981.375,23.78925,57.4795,,4.736,9.823,,20.9,8.8,20.0,1012.2,0.0,0.0,73.0,982.2,338.0
2023-06-30T06,2023-06-30 06:00:00,981.55,25.91325,53.217,,7.367,13.331,,20.2,10.4,20.6,1012.4,0.0,0.0,74.0,982.4,336.0
2023-06-30T07,2023-06-30 07:00:00,981.7,25.845750000000002,54.456500000000005,,9.998,15.6115,,22.2,15.9,21.8,1012.5,0.0,0.0,84.0,982.6,314.0
2023-06-30T08,2023-06-30 08:00:00,981.75,26.9845,59.02,,17.01475,21.049,,22.1,19.9,22.3,1012.5,0.0,0.0,85.0,982.7,309.0
2023-06-30T09,2023-06-30 09:00:00,981.85,27.01575,58.807249999999996,,19.47025,23.68025,,22.1,21.6,22.2,1012.8,0.0,0.0,79.0,982.9,311.0
2023-06-30T10,2023-06-30 10:00:00,982.25,26.6565,57.96825,,20.522750000000002,25.0835,,21.6,23.3,21.9,1013.0,0.0,0.0,84.0,983.1,303.0
2023-06-30T11,2023-06-30 11:00:00,982.375,26.4145,58.863,,19.64575,25.25875,,21.3,21.3,21.5,1013.2,0.0,0.0,83.0,983.3,317.0
2023-06-30T12,2023-06-30 12:00:00,982.65,25.3665,58.1965,,6.84075,13.33075,,19.4,12.9,20.4,1013.7,0.0,0.0,85.0,983.7,347.0
2023-06-30T13,2023-06-30 13:00:00,982.775,25.284,60.294,,3.68375,9.2965,,20.3,7.7,19.7,1013.7,0.0,0.0,80.0,983.8,8.0
2023-06-30T14,2023-06-30 14:00:00,982.9250000000001,26.6745,55.795500000000004,,7.016500000000001,13.50625,,21.9,10.5,21.1,1013.9,0.0,0.0,70.0,984.0,340.0
2023-06-30T15,2023-06-30 15:00:00,983.05,27.13375,53.301249999999996,,11.0505,14.38375,,22.5,11.3,22.1,1013.8,0.0,0.0,70.0,983.9,315.0
2023-06-30T16,2023-06-30 16:00:00,982.975,27.4025,53.46325,,12.805,15.61125,,22.8,15.5,22.5,1014.1,0.0,0.0,75.0,984.1,295.0
2023-06-30T17,2023-06-30 17:00:00,983.175,27.97175,53.66025,,13.85725,16.83925,,23.2,17.1,23.1,1014.2,0.0,0.0,73.0,984.2,299.0
2023-06-30T18,2023-06-30 18:00:00,983.275,28.51525,53.0775,,14.9095,18.067,,23.3,17.6,23.3,1014.2,0.0,0.0,75.0,984.2,290.0
2023-06-30T19,2023-06-30 19:00:00,983.175,28.83825,53.30975,,15.2605,18.593,,24.0,18.7,23.8,1013.9,0.0,0.0,72.0,984.0,285.0
2023-06-30T20,2023-06-30 20:00:00,982.8,29.4435,51.6485,,15.6115,19.6455,,24.9,19.4,24.5,1013.6,0.0,0.0,66.0,983.7,295.0
2023-06-30T21,2023-06-30 21:00:00,982.675,30.4645,47.3345,,15.962250000000001,19.821,,25.7,19.3,25.5,1013.5,0.0,0.0,63.0,983.6,300.0
2023-06-30T22,2023-06-30 22:00:00,982.675,31.1245,45.187,,13.50625,16.31275,,25.9,17.3,25.9,1013.4,0.0,0.0,64.0,983.5,303.0
2023-06-30T23,2023-06-30 23:00:00,982.325,31.48975,43.8095,,11.92775,14.73425,,26.0,14.6,26.1,1012.9,0.0,0.0,60.0,983.1,300.0
2023-07-01T00,2023-07-01 00:00:00,981.975,31.57,43.5235,,11.226,14.20825,,26.2,13.6,26.0,1012.8,0.0,0.0,57.0,982.9,294.0
2023-07-01T01,2023-07-01 01:00:00,982.0,31.905250000000002,40.737,,9.822750000000001,12.103,,25.8,10.6,26.0,1013.0,0.0,0.0,58.0,983.1,295.0
2023-07-01T02,2023-07-01 02:00:00,982.15,31.522,42.5085,,8.595,11.75225,,25.0,8.5,25.4,1013.1,0.0,0.0,66.0,983.3,282.0
2023-07-01T03,2023-07-01 03:00:00,982.45,30.0375,46.973,,8.41975,10.6995,,24.6,10.5,24.7,1013.6,0.0,0.0,71.0,983.8,262.0
